endTime,artistName,trackName,msPlayed;
2021-08-18 04:31,Piano Cat,School Is Out,49811;
2021-08-18 04:32,Piano Cat,School Is Out,49811;
2021-08-18 04:33,Piano Cat,Baby Music,60000;
2021-08-18 04:34,Piano Cat,A Simple Life,45428;
2021-08-18 04:35,Piano Cat,Rising Star,52285;
2021-08-18 04:35,Piano Cat,Good Night My Child,52285;
2021-08-18 04:36,Piano Cat,Purble Sky,49800;
2021-08-18 04:37,Piano Cat,Playground,44357;
2021-08-18 04:38,Piano Cat,Sweet Dreams,43584;
2021-08-18 04:39,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 04:39,Piano Cat,A Simple Life,45428;
2021-08-18 04:40,Piano Cat,Rising Star,52285;
2021-08-18 04:41,Piano Cat,Cozy Blanket,52258;
2021-08-18 04:42,Piano Cat,The Walking Cat,49714;
2021-08-18 04:43,Piano Cat,A Simple Life,45428;
2021-08-18 04:44,Piano Cat,Rising Star,52285;
2021-08-18 04:44,Piano Cat,Sunny Field,44150;
2021-08-18 04:45,Piano Cat,Purble Sky,49800;
2021-08-18 04:46,Piano Cat,Cozy Blanket,52258;
2021-08-18 04:47,Piano Cat,Moonlight,43867;
2021-08-18 04:48,Piano Cat,Purble Sky,49800;
2021-08-18 04:50,Piano Cat,Naruto Wind (Epilogue),123007;
2021-08-18 04:51,Piano Cat,The Walking Cat,49714;
2021-08-18 04:51,Piano Cat,Good Night My Child,52285;
2021-08-18 04:52,Piano Cat,A Simple Life,45428;
2021-08-18 04:53,Piano Cat,Purble Sky,49800;
2021-08-18 04:54,Piano Cat,Sunny Field,44150;
2021-08-18 04:55,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 04:55,Piano Cat,Cozy Blanket,52258;
2021-08-18 04:57,Piano Cat,Merry-Go Round of Life (Winter),101698;
2021-08-18 04:58,Piano Cat,A Simple Life,45428;
2021-08-18 04:59,Piano Cat,On My Own Again,54000;
2021-08-18 05:01,Piano Cat,Playground,44357;
2021-08-18 05:01,Piano Cat,Naruto Wind,113550;
2021-08-18 05:02,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 05:03,Piano Cat,Rising Star,52285;
2021-08-18 05:04,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:05,Piano Cat,On My Own Again,54000;
2021-08-18 05:06,Piano Cat,The Walking Cat,49714;
2021-08-18 05:07,Piano Cat,Playground,44357;
2021-08-18 05:07,Piano Cat,Sunny Field,44150;
2021-08-18 05:08,Piano Cat,The Walking Cat,49714;
2021-08-18 05:09,Piano Cat,The Walking Cat,49714;
2021-08-18 05:10,Piano Cat,The Walking Cat,49714;
2021-08-18 05:11,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 05:12,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:12,Piano Cat,School Is Out,49811;
2021-08-18 05:13,Piano Cat,Sweet Dreams,43584;
2021-08-18 05:14,Piano Cat,The Walking Cat,49714;
2021-08-18 05:15,Piano Cat,Sunny Field,44150;
2021-08-18 05:16,Piano Cat,The Walking Cat,49714;
2021-08-18 05:16,Piano Cat,Playground,44357;
2021-08-18 05:17,Piano Cat,Moonlight,43867;
2021-08-18 05:18,Piano Cat,Baby Music,60000;
2021-08-18 05:19,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:20,Piano Cat,Sweet Dreams,43584;
2021-08-18 05:21,Piano Cat,Merry-Go Round of Life (Spring),107580;
2021-08-18 05:22,Piano Cat,A Simple Life,45428;
2021-08-18 05:23,Piano Cat,On My Own Again,54000;
2021-08-18 05:24,Piano Cat,Baby Music,60000;
2021-08-18 05:25,Piano Cat,Purble Sky,49800;
2021-08-18 05:26,Piano Cat,Sweet Dreams,43584;
2021-08-18 05:27,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:27,Piano Cat,Good Night My Child,52285;
2021-08-18 05:28,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 05:29,Piano Cat,School Is Out,49811;
2021-08-18 05:30,Piano Cat,On My Own Again,54000;
2021-08-18 05:31,Piano Cat,The Walking Cat,49714;
2021-08-18 05:32,Piano Cat,A Simple Life,45428;
2021-08-18 05:33,Piano Cat,Baby Music,60000;
2021-08-18 05:33,Piano Cat,School Is Out,49811;
2021-08-18 05:34,Piano Cat,The Walking Cat,49714;
2021-08-18 05:35,Piano Cat,School Is Out,49811;
2021-08-18 05:36,Piano Cat,Rising Star,52285;
2021-08-18 05:37,Piano Cat,Moonlight,43867;
2021-08-18 05:38,Piano Cat,Fullmetal Alchemist Again (Prologue),80510;
2021-08-18 05:39,Piano Cat,School Is Out,49811;
2021-08-18 05:40,Piano Cat,On My Own Again,54000;
2021-08-18 05:41,Piano Cat,The Walking Cat,49714;
2021-08-18 05:41,Piano Cat,Playground,44357;
2021-08-18 05:42,Piano Cat,A Simple Life,45428;
2021-08-18 05:43,Piano Cat,Playground,44357;
2021-08-18 05:44,Piano Cat,A Simple Life,45428;
2021-08-18 05:45,Piano Cat,Baby Music,60000;
2021-08-18 05:46,Piano Cat,A Simple Life,45428;
2021-08-18 05:46,Piano Cat,Playground,44357;
2021-08-18 05:47,Piano Cat,A Simple Life,45428;
2021-08-18 05:48,Piano Cat,Playground,44357;
2021-08-18 05:50,Piano Cat,Sweet Dreams,43584;
2021-08-18 05:50,Piano Cat,Littleroot Town PokÃ©mon Ruby & Sapphire (Epilogue),110382;
2021-08-18 05:51,Piano Cat,School Is Out,49811;
2021-08-18 05:52,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:53,Piano Cat,School Is Out,49811;
2021-08-18 05:54,Piano Cat,Introlude,48250;
2021-08-18 05:55,Piano Cat,The Walking Cat,49714;
2021-08-18 05:55,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:56,Piano Cat,Playground,44357;
2021-08-18 05:57,Piano Cat,Cozy Blanket,52258;
2021-08-18 05:58,Piano Cat,Moonlight,43867;
2021-08-18 05:59,Piano Cat,Baby Music,60000;
2021-08-18 06:00,Piano Cat,Rising Star,52285;
2021-08-18 06:00,Piano Cat,Sweet Dreams,43584;
2021-08-18 06:01,Piano Cat,Playground,44357;
2021-08-18 06:02,Piano Cat,A Simple Life,45428;
2021-08-18 06:03,Piano Cat,Moonlight,43867;
2021-08-18 06:04,Piano Cat,A Simple Life,45428;
2021-08-18 06:04,Piano Cat,Good Night My Child,52285;
2021-08-18 06:05,Piano Cat,Good Night My Child,52285;
2021-08-18 06:06,Piano Cat,Good Night My Child,52285;
2021-08-18 06:07,Piano Cat,Rising Star,52285;
2021-08-18 06:08,Piano Cat,A Simple Life,45428;
2021-08-18 06:09,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 06:09,Piano Cat,Introlude,48250;
2021-08-18 06:10,Piano Cat,On My Own Again,54000;
2021-08-18 06:11,Piano Cat,A Simple Life,45428;
2021-08-18 06:12,Piano Cat,Sunny Field,44150;
2021-08-18 06:13,Piano Cat,Sweet Dreams,43584;
2021-08-18 06:13,Piano Cat,Purble Sky,49800;
2021-08-18 06:14,Piano Cat,Cozy Blanket,52258;
2021-08-18 06:15,Piano Cat,School Is Out,49811;
2021-08-18 06:16,Piano Cat,Playground,44357;
2021-08-18 06:17,Piano Cat,Good Night My Child,52285;
2021-08-18 06:18,Piano Cat,School Is Out,49811;
2021-08-18 06:19,Piano Cat,Path of the Wind My Neighbor Totoro (Prologue),98696;
2021-08-18 06:20,Piano Cat,School Is Out,49811;
2021-08-18 06:21,Piano Cat,Moonlight,43867;
2021-08-18 06:22,Piano Cat,Moonlight,43867;
2021-08-18 06:22,Piano Cat,School Is Out,49811;
2021-08-18 06:23,Piano Cat,Good Night My Child,52285;
2021-08-18 06:24,Piano Cat,Rising Star,52285;
2021-08-18 06:25,Piano Cat,A Simple Life,45428;
2021-08-18 06:26,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 06:26,Piano Cat,Moonlight,43867;
2021-08-18 06:27,Piano Cat,Introlude,48250;
2021-08-18 06:28,Piano Cat,A Simple Life,45428;
2021-08-18 06:29,Piano Cat,On My Own Again,54000;
2021-08-18 06:30,Piano Cat,A Simple Life,45428;
2021-08-18 06:30,Piano Cat,Moonlight,43867;
2021-08-18 06:31,Piano Cat,Rising Star,52285;
2021-08-18 06:32,Piano Cat,School Is Out,49811;
2021-08-18 06:33,Piano Cat,Baby Music,60000;
2021-08-18 06:34,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 06:35,Piano Cat,Baby Music,60000;
2021-08-18 06:36,Piano Cat,Sweet Dreams,43584;
2021-08-18 06:37,Piano Cat,Purble Sky,49800;
2021-08-18 06:38,Piano Cat,Cozy Blanket,52258;
2021-08-18 06:39,Piano Cat,Good Night My Child,52285;
2021-08-18 06:40,Piano Cat,Sunny Field,44150;
2021-08-18 06:41,Piano Cat,Rising Star,52285;
2021-08-18 06:41,Piano Cat,Sweet Dreams,43584;
2021-08-18 06:42,Piano Cat,Rising Star,52285;
2021-08-18 06:43,Piano Cat,Purble Sky,49800;
2021-08-18 06:44,Piano Cat,Good Night My Child,52285;
2021-08-18 06:45,Piano Cat,Good Night My Child,52285;
2021-08-18 06:47,Piano Cat,A Cruel Angel's Thesis Evangelion,110967;
2021-08-18 06:48,Piano Cat,A Simple Life,45428;
2021-08-18 06:48,Piano Cat,The Walking Cat,49714;
2021-08-18 06:49,Piano Cat,A Simple Life,45428;
2021-08-18 06:50,Piano Cat,Introlude,48250;
2021-08-18 06:51,Piano Cat,A Simple Life,45428;
2021-08-18 06:51,Piano Cat,Playground,44357;
2021-08-18 06:53,Piano Cat,Sadness and Sorrow Naruto (Prologue),107536;
2021-08-18 06:54,Piano Cat,Moonlight,43867;
2021-08-18 06:55,Piano Cat,On My Own Again,54000;
2021-08-18 06:56,Piano Cat,Baby Music,60000;
2021-08-18 06:57,Piano Cat,A Simple Life,45428;
2021-08-18 06:57,Piano Cat,Moonlight,43867;
2021-08-18 06:58,Piano Cat,On My Own Again,54000;
2021-08-18 06:59,Piano Cat,Introlude,48250;
2021-08-18 07:00,Piano Cat,Sunny Field,44150;
2021-08-18 07:01,Piano Cat,Good Night My Child,52285;
2021-08-18 07:02,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:02,Piano Cat,Moonlight,43867;
2021-08-18 07:03,Piano Cat,A Simple Life,45428;
2021-08-18 07:04,Piano Cat,A Simple Life,45428;
2021-08-18 07:05,Piano Cat,Baby Music,60000;
2021-08-18 07:06,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:07,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:07,Piano Cat,School Is Out,49811;
2021-08-18 07:08,Piano Cat,Sweet Dreams,43584;
2021-08-18 07:09,Piano Cat,A Simple Life,45428;
2021-08-18 07:10,Piano Cat,A Simple Life,45428;
2021-08-18 07:10,Piano Cat,Introlude,48250;
2021-08-18 07:11,Piano Cat,The Walking Cat,49714;
2021-08-18 07:12,Piano Cat,A Simple Life,45428;
2021-08-18 07:13,Piano Cat,The Walking Cat,49714;
2021-08-18 07:14,Piano Cat,Purble Sky,49800;
2021-08-18 07:15,Piano Cat,Death Note L's Theme (Prologue),95071;
2021-08-18 07:16,Piano Cat,A Simple Life,45428;
2021-08-18 07:17,Piano Cat,Introlude,48250;
2021-08-18 07:18,Piano Cat,A Simple Life,45428;
2021-08-18 07:19,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:19,Piano Cat,Playground,44357;
2021-08-18 07:20,Piano Cat,Rising Star,52285;
2021-08-18 07:21,Piano Cat,Baby Music,60000;
2021-08-18 07:22,Piano Cat,Purble Sky,49800;
2021-08-18 07:23,Piano Cat,Introlude,48250;
2021-08-18 07:24,Piano Cat,Introlude,48250;
2021-08-18 07:25,Piano Cat,My Hero Academia the Day (Prologue),88360;
2021-08-18 07:26,Piano Cat,Purble Sky,49800;
2021-08-18 07:27,Piano Cat,Sunny Field,44150;
2021-08-18 07:27,Piano Cat,Introlude,48250;
2021-08-18 07:28,Piano Cat,Moonlight,43867;
2021-08-18 07:29,Piano Cat,Purble Sky,49800;
2021-08-18 07:30,Piano Cat,A Simple Life,45428;
2021-08-18 07:31,Piano Cat,Good Night My Child,52285;
2021-08-18 07:32,Piano Cat,Baby Music,60000;
2021-08-18 07:33,Piano Cat,A Simple Life,45428;
2021-08-18 07:33,Piano Cat,School Is Out,49811;
2021-08-18 07:35,Piano Cat,Death Note L's Theme (Epilogue),89508;
2021-08-18 07:36,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:36,Piano Cat,Moonlight,43867;
2021-08-18 07:37,Piano Cat,A Simple Life,45428;
2021-08-18 07:38,Piano Cat,Purble Sky,49800;
2021-08-18 07:40,Piano Cat,Fullmetal Alchemist Brothers (Prologue),97429;
2021-08-18 07:41,Piano Cat,Blue Bird Naruto,103872;
2021-08-18 07:42,Piano Cat,Good Night My Child,52285;
2021-08-18 07:43,Piano Cat,Sunny Field,44150;
2021-08-18 07:44,Piano Cat,A Simple Life,45428;
2021-08-18 07:45,Piano Cat,A Simple Life,45428;
2021-08-18 07:45,Piano Cat,The Walking Cat,49714;
2021-08-18 07:46,Piano Cat,A Simple Life,45428;
2021-08-18 07:47,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 07:48,Piano Cat,Rising Star,52285;
2021-08-18 07:49,Piano Cat,Cozy Blanket,52258;
2021-08-18 07:50,Piano Cat,Introlude,48250;
2021-08-18 07:51,Piano Cat,Baby Music,60000;
2021-08-18 07:51,Piano Cat,Moonlight,43867;
2021-08-18 07:52,Piano Cat,Good Night My Child,52285;
2021-08-18 07:53,Piano Cat,A Simple Life,45428;
2021-08-18 07:54,Piano Cat,Introlude,48250;
2021-08-18 07:55,Piano Cat,Baby Music,60000;
2021-08-18 07:55,Piano Cat,Sunny Field,44150;
2021-08-18 07:56,Piano Cat,Rising Star,52285;
2021-08-18 07:57,Piano Cat,A Simple Life,45428;
2021-08-18 07:58,Piano Cat,Elfen Lied Lilium (Epilogue),73683;
2021-08-18 07:59,Piano Cat,On My Own Again,54000;
2021-08-18 08:00,Piano Cat,Sweet Dreams,43584;
2021-08-18 08:01,Piano Cat,Good Night My Child,52285;
2021-08-18 08:02,Piano Cat,Baby Music,60000;
2021-08-18 08:03,Piano Cat,School Is Out,49811;
2021-08-18 08:04,Piano Cat,A Simple Life,45428;
2021-08-18 08:04,Piano Cat,Cozy Blanket,52258;
2021-08-18 08:05,Piano Cat,Introlude,48250;
2021-08-18 08:06,Piano Cat,Rising Star,52285;
2021-08-18 08:07,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:08,Piano Cat,Rising Star,52285;
2021-08-18 08:09,Piano Cat,Purble Sky,49800;
2021-08-18 08:09,Piano Cat,Introlude,48250;
2021-08-18 08:10,Piano Cat,Rising Star,52285;
2021-08-18 08:11,Piano Cat,Sunny Field,44150;
2021-08-18 08:12,Piano Cat,The Walking Cat,49714;
2021-08-18 08:13,Piano Cat,Parasyte Next to You,86516;
2021-08-18 08:14,Piano Cat,Cozy Blanket,52258;
2021-08-18 08:15,Piano Cat,A Simple Life,45428;
2021-08-18 08:16,Piano Cat,Baby Music,60000;
2021-08-18 08:17,Piano Cat,Sunny Field,44150;
2021-08-18 08:18,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:18,Piano Cat,Sweet Dreams,43584;
2021-08-18 08:19,Piano Cat,Sunny Field,44150;
2021-08-18 08:20,Piano Cat,Moonlight,43867;
2021-08-18 08:21,Piano Cat,School Is Out,49811;
2021-08-18 08:22,Piano Cat,Parasyte Next to You (Prologue),85979;
2021-08-18 08:23,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:24,Piano Cat,Moonlight,43867;
2021-08-18 08:25,Piano Cat,Merry-Go Round of Life (Summer),92232;
2021-08-18 08:26,Piano Cat,Purble Sky,49800;
2021-08-18 08:27,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:29,Piano Cat,Hunter X Hunter Departure,103144;
2021-08-18 08:30,Piano Cat,Baby Music,60000;
2021-08-18 08:30,Piano Cat,Moonlight,43867;
2021-08-18 08:31,Piano Cat,School Is Out,49811;
2021-08-18 08:32,Piano Cat,Playground,44357;
2021-08-18 08:33,Piano Cat,Sweet Dreams,43584;
2021-08-18 08:33,Piano Cat,Moonlight,43867;
2021-08-18 08:35,Piano Cat,Merry-Go Round of Life (Fall),105445;
2021-08-18 08:36,Piano Cat,Rising Star,52285;
2021-08-18 08:37,Piano Cat,Introlude,48250;
2021-08-18 08:38,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:38,Piano Cat,A Simple Life,45428;
2021-08-18 08:39,Piano Cat,Rising Star,52285;
2021-08-18 08:42,Piano Cat,Naruto Wind (Prologue),132960;
2021-08-18 08:42,Piano Cat,Introlude,48250;
2021-08-18 08:43,Piano Cat,On My Own Again,54000;
2021-08-18 08:44,Piano Cat,Purble Sky,49800;
2021-08-18 08:45,Piano Cat,School Is Out,49811;
2021-08-18 08:46,Piano Cat,Sweet Dreams,43584;
2021-08-18 08:47,Piano Cat,On My Own Again,54000;
2021-08-18 08:47,Piano Cat,Introlude,48250;
2021-08-18 08:48,Piano Cat,A Simple Life,45428;
2021-08-18 08:49,Piano Cat,Moonlight,43867;
2021-08-18 08:50,Piano Cat,Moonlight,43867;
2021-08-18 08:51,Piano Cat,School Is Out,49811;
2021-08-18 08:52,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 08:53,Piano Cat,Good Night My Child,52285;
2021-08-18 08:54,Piano Cat,On My Own Again,54000;
2021-08-18 08:55,Piano Cat,On My Own Again,54000;
2021-08-18 08:56,Piano Cat,A Simple Life,45428;
2021-08-18 08:57,Piano Cat,The Walking Cat,49714;
2021-08-18 08:58,Piano Cat,School Is Out,49811;
2021-08-18 08:59,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:00,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:00,Piano Cat,On My Own Again,54000;
2021-08-18 09:01,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 09:02,Piano Cat,Rising Star,52285;
2021-08-18 09:04,Piano Cat,The Walking Cat,49714;
2021-08-18 09:04,Piano Cat,Gurenge Demon Slayer (Epilogue),85638;
2021-08-18 09:05,Piano Cat,School Is Out,49811;
2021-08-18 09:06,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 09:07,Piano Cat,The Walking Cat,49714;
2021-08-18 09:08,Piano Cat,The Walking Cat,49714;
2021-08-18 09:09,Piano Cat,On My Own Again,54000;
2021-08-18 09:10,Piano Cat,Playground,44357;
2021-08-18 09:10,Piano Cat,Good Night My Child,52285;
2021-08-18 09:11,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 09:12,Piano Cat,Rising Star,52285;
2021-08-18 09:13,Piano Cat,Good Night My Child,52285;
2021-08-18 09:14,Piano Cat,Moonlight,43867;
2021-08-18 09:15,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:15,Piano Cat,Moonlight,43867;
2021-08-18 09:16,Piano Cat,Introlude,48250;
2021-08-18 09:17,Piano Cat,Playground,44357;
2021-08-18 09:18,Piano Cat,Baby Music,60000;
2021-08-18 09:19,Piano Cat,Rising Star,52285;
2021-08-18 09:19,Piano Cat,Playground,44357;
2021-08-18 09:20,Piano Cat,Baby Music,60000;
2021-08-18 09:21,Piano Cat,Moonlight,43867;
2021-08-18 09:22,Piano Cat,Baby Music,60000;
2021-08-18 09:23,Piano Cat,Good Night My Child,52285;
2021-08-18 09:24,Piano Cat,A Simple Life,45428;
2021-08-18 09:25,Piano Cat,A Simple Life,45428;
2021-08-18 09:25,Piano Cat,Moonlight,43867;
2021-08-18 09:26,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:27,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:28,Piano Cat,Good Night My Child,52285;
2021-08-18 09:29,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:29,Piano Cat,Moonlight,43867;
2021-08-18 09:31,Piano Cat,Baby Music,60000;
2021-08-18 09:31,Piano Cat,Introlude,48250;
2021-08-18 09:32,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:33,Piano Cat,Playground,44357;
2021-08-18 09:34,Piano Cat,A Simple Life,45428;
2021-08-18 09:34,Piano Cat,The Walking Cat,49714;
2021-08-18 09:35,Piano Cat,Playground,44357;
2021-08-18 09:36,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:37,Piano Cat,A Simple Life,45428;
2021-08-18 09:38,Piano Cat,Baby Music,60000;
2021-08-18 09:39,Piano Cat,Purble Sky,49800;
2021-08-18 09:40,Piano Cat,Rising Star,52285;
2021-08-18 09:40,Piano Cat,Moonlight,43867;
2021-08-18 09:42,Piano Cat,Sadness and Sorrow Naruto,91101;
2021-08-18 09:43,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:43,Piano Cat,Good Night My Child,52285;
2021-08-18 09:45,Piano Cat,The Legend of Ashitaka Princess Mononoke (Prologue),83472;
2021-08-18 09:46,Piano Cat,A Simple Life,45428;
2021-08-18 09:46,Piano Cat,The Walking Cat,49714;
2021-08-18 09:47,Piano Cat,Baby Music,60000;
2021-08-18 09:48,Piano Cat,Sunny Field,44150;
2021-08-18 09:49,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:50,Piano Cat,Cozy Blanket,52258;
2021-08-18 09:51,Piano Cat,A Simple Life,45428;
2021-08-18 09:52,Piano Cat,Rising Star,52285;
2021-08-18 09:52,Piano Cat,Sweet Dreams,43584;
2021-08-18 09:53,Piano Cat,The Walking Cat,49714;
2021-08-18 09:54,Piano Cat,My Hero Academia the Day,72984;
2021-08-18 09:55,Piano Cat,Rising Star,52285;
2021-08-18 09:56,Piano Cat,Moonlight,43867;
2021-08-18 09:57,Piano Cat,A Simple Life,45428;
2021-08-18 09:57,Piano Cat,Sunny Field,44150;
2021-08-18 09:58,Piano Cat,Introlude,48250;
2021-08-18 09:59,Piano Cat,On My Own Again,54000;
2021-08-18 10:00,Piano Cat,Cozy Blanket,52258;
2021-08-18 10:02,Piano Cat,Unravel Tokyo Ghoul (Fall),94245;
2021-08-18 10:03,Piano Cat,Cozy Blanket,52258;
2021-08-18 10:03,Piano Cat,Good Night My Child,52285;
2021-08-18 10:04,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 10:05,Piano Cat,Cozy Blanket,52258;
2021-08-18 10:06,Piano Cat,Sunny Field,44150;
2021-08-18 10:07,Piano Cat,On My Own Again,54000;
2021-08-18 10:08,Piano Cat,Baby Sleep Piano,49870;
2021-08-18 10:08,Piano Cat,Playground,44357;
2021-08-18 10:09,Piano Cat,A Simple Life,45428;
2021-08-18 10:10,Piano Cat,Baby Music,60000;
2021-08-18 10:11,Piano Cat,Playground,44357;
2021-08-18 10:12,Piano Cat,Moonlight,27766;
2021-08-18 10:12,Piano Cat,Introlude,48250;
2021-08-18 11:47,Dua Lipa,Levitating (feat. DaBaby),203064;
2021-08-18 11:51,BANNERS,Someone To You,219801;
2021-08-18 11:53,The Weeknd,Take My Breath,92763;
2021-08-18 11:57,Ed Sheeran,Bad Habits,231041;
2021-08-18 12:00,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081;
2021-08-18 12:03,Ritt Momney,Put Your Records On,210463;
2021-08-18 12:07,Glass Animals,Heat Waves,238805;
2021-08-18 12:10,SEB,seaside_demo,132000;
2021-08-18 12:13,Harry Styles,Watermelon Sugar,174000;
2021-08-18 12:16,Peach Tree Rascals,Mariposa,210000;
2021-08-18 12:19,Bazzi,I Like That,158083;
2021-08-18 12:22,MAX,Blueberry Eyes (feat. SUGA of BTS),172244;
2021-08-18 12:24,Maroon 5,Lost,172597;
2021-08-18 12:28,Nelly,Lil Bit,195962;
2021-08-18 12:30,Galantis,Dandelion,140011;
2021-08-18 12:32,John Legend,Wild (feat. Gary Clark Jr.),106308;
2021-08-18 12:32,Dua Lipa,Love Again,1151;
2021-08-18 12:36,Drax Project,Catching Feelings (feat. SIX60),218854;
2021-08-18 12:39,Tate McRae,working,210219;
2021-08-18 12:42,OneRepublic,Run,169010;
2021-08-18 12:46,Niall Horan,Black And White,193089;
2021-08-18 12:48,Marshmello,Be Kind (with Halsey),172761;
2021-08-18 12:52,Kygo,Lose Somebody,199549;
2021-08-18 12:55,Kygo,Freedom,198635;
2021-08-18 12:57,Dominic Fike,3 Nights,117195;
2021-08-18 13:00,Dua Lipa,Levitating (feat. DaBaby),203064;
2021-08-18 13:03,Tate McRae,lie to me,177440;
2021-08-18 13:06,The Kid LAROI,STAY (with Justin Bieber),141805;
2021-08-18 13:09,Justin Bieber,Hold On,170813;
2021-08-18 13:12,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081;
2021-08-18 13:16,Ritt Momney,Put Your Records On,210463;
2021-08-18 13:18,Harry Styles,Watermelon Sugar,174000;
2021-08-18 13:21,Shawn Mendes,Wonder,172692;
2021-08-18 13:24,Labrinth,Still Don't Know My Name,153294;
2021-08-18 13:26,24kGoldn,Mood (feat. iann dior),140533;
2021-08-18 13:28,Bella Poarch,Build a Bitch,122772;
2021-08-18 13:34,Alesso,Midnight (feat. Liam Payne),220140;
2021-08-18 13:37,Bebe Rexha,Baby I'm Jealous (feat. Doja Cat),175873;
2021-08-18 13:40,Why Don't We,Fallinâ€™ (Adrenaline),216504;
2021-08-18 13:44,Sasha Alex Sloan,Lie,209131;
2021-08-18 13:47,Kygo,I'll Wait,215360;
2021-08-18 13:50,Trinidad Cardona,Dinero,160880;
2021-08-18 13:53,Sam Fischer,This City,194853;
2021-08-18 13:56,The Kid LAROI,SO DONE,126521;
2021-08-18 13:58,Dixie,One Whole Day (feat. Wiz Khalifa),176854;
2021-08-18 14:02,Kane Brown,Be Like That - feat. Swae Lee & Khalid,191406;
2021-08-18 14:05,Ariana Grande,34+35,173710;
2021-08-18 14:08,Lauv,Love Like That,184556;
2021-08-18 14:11,Tate McRae,vicious,182929;
2021-08-18 14:13,Bazzi,I.F.L.Y.,165714;
2021-08-18 14:16,Tones And I,Fly Away,178156;
2021-08-18 14:20,Ariana Grande,Stuck with U (with Justin Bieber),228482;
2021-08-18 14:23,Justin Bieber,Anyone,190779;
2021-08-18 14:26,Billie Eilish,Therefore I Am,174321;
2021-08-18 14:30,Kygo,Lose Somebody,199549;
2021-08-18 14:34,Harry Styles,Golden,208906;
2021-08-18 14:37,PUBLIC,Splash,170467;
2021-08-18 14:40,R3HAB,Be Okay (with HRVY),141600;
2021-08-18 14:43,Zedd,Inside Out (feat. Griff),186245;
2021-08-18 14:46,Olivia Rodrigo,good 4 u,178146;
2021-08-18 14:50,Troye Sivan,IN A DREAM,229613;
2021-08-18 14:52,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289;
2021-08-18 14:55,benny blanco,You (with Marshmello & Vance Joy),169632;
2021-08-18 14:58,BTS,Dynamite,199053;
2021-08-18 15:02,Justin Bieber,Holy (feat. Chance The Rapper),212093;
2021-08-18 15:05,MEDUZA,Paradise (feat. Dermot Kennedy),167903;
2021-08-18 15:09,Regard,You,233386;
2021-08-18 15:12,Zara Larsson,Talk About Love (feat. Young Thug),199466;
2021-08-18 15:15,GRACEY,Like That,166840;
2021-08-18 15:18,Noah Kahan,Pride (with mxmtoon),169453;
2021-08-18 15:21,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013;
2021-08-18 15:24,Miley Cyrus,Prisoner (feat. Dua Lipa),169333;
2021-08-18 15:26,Topic,Breaking Me,166793;
2021-08-18 15:30,Zedd,Funny,221465;
2021-08-18 15:34,Harry Styles,Adore You,207133;
2021-08-18 15:36,Bazzi,Crazy,145321;
2021-08-18 15:39,SHAED,Trampoline (with ZAYN),184280;
2021-08-18 15:42,Ariana Grande,motive (with Doja Cat),167989;
